town,town_n,state,agent,id_fe,id_cluster,first,n,corp,boat,tons,blt,dyear,dep_mo,arr_mo,ayear,sp,wh,bn,capown,owners,agt_shr,grounds,lost,cap,capexp,capleft,capdied,idle,crew,pacific,atlantic,dcapexp,vesselage,logvesselage,prob,ny,voyagelength,sp_relprice,bn_relprice,output_nb,output_wb,lprod_wb,prod_wb,crewtons,spvoy,ownrs2,logowners
newbedford,418,ma,abebarker,abebarker,abebarker,33,0,0,romansec,350,33,40,8,2,42,210,2959,29864,0,5,,pac,0,barkerar,0,0,0,,,1,FALSE,FALSE,7,2.07944154167984,0,FALSE,18,2.1471,0.6765,107411.5665,127614.5625,3.00846485717685,20.2562797619048,,FALSE,25,1.6094379124341
newbedford,418,ma,abebarker,abebarker,abebarker,33,0,0,romansec,350,33,42,6,6,44,260,2200,28000,1,5,,np,0,barkerar,1,0,0,4,,1,FALSE,TRUE,9,2.30258509299405,0,FALSE,24,2.4472,1.0922,89342.568,119924.168,2.65862790384542,14.2766866666667,,FALSE,25,1.6094379124341
newbedford,418,ma,abebarker,abebarker,abebarker,33,0,0,romansec,350,33,44,11,7,47,850,2150,1500,1,5,,np,0,barkerar,2,0,0,5,,1,FALSE,TRUE,11,2.484906649788,0,FALSE,32,2.7986,0.8611,142657.515,143949.165,2.5535464381151,12.8526040178571,,FALSE,25,1.6094379124341
newbedford,418,ma,ahhowland,ahhowland,ahhowland,33,1,0,ahhowland,414,45,45,9,4,48,125,3475,0,0,4,,ind,0,walkerwt,2,0,0,,30,0,FALSE,TRUE,0,0,0,FALSE,31,3.0303,0.7575,121394.30625,121394.30625,2.24694607745585,9.45880522440393,0.072463768115942,FALSE,16,1.38629436111989
newbedford,418,ma,ahhowland,ahhowland,ahhowland,33,1,0,ahhowland,414,45,48,8,3,51,137,3426,42497,,4,,np,0,fisherjp,0,0,0,4,34,1,FALSE,FALSE,3,1.38629436111989,0,FALSE,31,2.8083,0.7599,120038.21865,152331.68895,2.47396240820056,11.8693851449275,0.0821256038647343,FALSE,16,1.38629436111989
newbedford,418,ma,ahhowland,ahhowland,ahhowland,33,1,0,franklin,333,18,41,6,11,42,222,2314,0,0,11,,pac,0,walkerwt,0,0,0,,,1,FALSE,FALSE,23,3.17805383034795,0,FALSE,17,2.1471,0.6765,87905.6703,87905.6703,2.74266375608845,15.5282936406995,,FALSE,121,2.39789527279837
newbedford,418,ma,ahhowland,ahhowland,ahhowland,33,1,0,franklin,333,18,43,4,5,46,300,1850,15000,,11,,ind,0,chadwickdg,0,0,0,5,,0,FALSE,FALSE,25,3.25809653802148,0,FALSE,37,2.6037,1.0074,82879.965,97990.965,2.07357015690037,7.9531665449233,,FALSE,121,2.39789527279837
newbedford,418,ma,ahhowland,ahhowland,ahhowland,33,1,0,india,366,9,43,5,4,45,0,3200,30000,0,11,,ind,0,walkerwt,1,0,0,,,0,FALSE,TRUE,34,3.55534806148941,0,FALSE,23,2.6667,1.0303,100800,131709,2.75022267319582,15.6461154668567,,FALSE,121,2.39789527279837
newbedford,418,ma,ahhowland,ahhowland,ahhowland,33,1,0,india,366,9,45,7,3,48,250,2650,31688,0,12,,ind,0,fisherj,0,0,0,3,,0,FALSE,FALSE,36,3.61091791264422,0,FALSE,32,3.0303,0.7575,107338.6125,131342.2725,2.41719272581538,11.2143333760246,,FALSE,144,2.484906649788
newbedford,418,ma,ahhowland,ahhowland,ahhowland,33,1,0,india,366,9,48,8,5,51,343,4287,76500,,9,,np,0,swiftjjr,3,0,0,5,,1,FALSE,TRUE,39,3.68887945411394,0,FALSE,33,2.8083,0.7599,165382.77735,223515.12735,2.91809347977008,18.5059717958271,,FALSE,81,2.19722457733622
newbedford,418,ma,ahhowland,ahhowland,ahhowland,33,1,0,londonpacket,279,18,36,6,3,38,363,1987,19500,0,11,,atl,0,jenneyg,1,0,0,,,0,TRUE,TRUE,18,2.94443897916644,0,FALSE,21,2.6875,0.625,93320.71875,105508.21875,2.8908099121628,18.0078885048643,,FALSE,121,2.39789527279837
newbedford,418,ma,ahhowland,ahhowland,ahhowland,33,1,0,mary frazier,288,32,49,10,4,53,177,2289,18500,0,11,,pac,0,haggertyg,2,0,0,,,1,FALSE,TRUE,17,2.89037175789616,0,FALSE,42,2.1449,0.5932,84062.38995,95036.58995,2.06138715537773,7.8568609416336,,FALSE,121,2.39789527279837
newbedford,418,ma,ahhowland,ahhowland,ahhowland,33,1,0,uncas,413,28,43,8,4,46,59,3950,16000,,4,,ind,0,gelettcw,1,0,0,,,0,FALSE,TRUE,15,2.77258872223978,0,FALSE,32,2.6037,1.0074,129263.97645,145382.37645,2.39793913361558,11.0004824795702,,FALSE,16,1.38629436111989
newbedford,418,ma,ahhowland,ahhowland,ahhowland,33,1,0,uncas,413,28,46,8,5,49,460,2940,19000,,4,,pac,0,gelettcw,2,0,0,4,,1,FALSE,TRUE,18,2.94443897916644,0,FALSE,33,2.7287,0.5842,132148.863,143248.663,2.35238214677258,10.5105776652726,,FALSE,16,1.38629436111989
newbedford,418,ma,ahhowland,ahhowland,ahhowland,33,1,0,uncas,413,28,49,7,3,51,93,3127,46000,,4,,np,0,edwardspc,1,0,0,2,,1,FALSE,TRUE,21,3.09104245335832,0,FALSE,20,2.8083,0.7599,106727.41485,141682.81485,2.84216627340385,17.152883153753,,FALSE,16,1.38629436111989
newbedford,418,ma,ahhowland,ahhowland,ahhowland,33,1,0,wade,260,28,40,7,4,44,890,1400,11500,,10,,pac,0,swiftjjr,1,0,0,,,1,FALSE,TRUE,12,2.56494935746154,0,FALSE,45,2.4472,1.0922,112707.252,125267.552,2.37086302407171,10.7066283760684,,FALSE,100,2.30258509299405
newbedford,418,ma,ahhowland,ahhowland,ahhowland,33,1,0,wade,260,28,44,6,4,46,200,1800,20000,0,9,,ind,0,downsgw,0,0,0,2,,0,FALSE,FALSE,16,2.83321334405622,0,FALSE,22,2.6037,1.0074,73103.31,93251.31,2.79132930129092,16.3026765734266,,FALSE,81,2.19722457733622
newbedford,418,ma,ahhowland,ahhowland,ahhowland,33,1,0,wade,260,28,46,8,,,,,,0,11,,ind,1,bradburyej,0,0,0,4,,0,FALSE,FALSE,18,2.94443897916644,0,FALSE,,0,0,,,,,,,121,2.39789527279837
newbedford,418,ma,alexgibbs,alexgibbs,alexgibbs,30,0,0,honqua,339,,41,7,6,43,450,2400,28800,,,,pac,0,"",,,,,,1,FALSE,,,,,FALSE,23,1.8529,0.9444,101864.8575,129063.5775,2.80656608746132,16.5529790303963,,FALSE,,
newbedford,418,ma,alexgibbs,alexgibbs,alexgibbs,30,0,0,honqua,339,,43,9,4,46,75,2925,13000,,,,pac,0,"",,,,3,,1,FALSE,,,,,FALSE,31,2.6037,1.0074,98288.74125,111384.94125,2.3607601081834,10.5990047816158,,FALSE,,
newbedford,418,ma,alexgibbs,alexgibbs,alexgibbs,30,0,0,honqua,339,,46,8,5,49,30,3022,40000,,,,pac,0,"",,,,4,,1,FALSE,,,,,FALSE,33,2.7287,0.5842,97771.6215,121139.6215,2.38219138719906,10.8286065522481,,FALSE,,
newbedford,418,ma,alexgibbs,alexgibbs,alexgibbs,30,0,0,honqua,339,,49,9,,,,,,,,,pac,1,"",,,,4,,1,FALSE,,,,,FALSE,,0,0,,,,,,,,
newbedford,418,ma,alexgibbs,alexgibbs,alexgibbs,30,0,0,jasper,222,20,40,7,1,42,173,1253,0,1,3,,ind,0,sandfordij,3,0,0,,,0,FALSE,TRUE,20,3.04452243772342,0,FALSE,18,2.1471,0.6765,51170.12145,51170.12145,2.54986193548889,12.8053356981982,,FALSE,9,1.09861228866811
newbedford,418,ma,alexgibbs,alexgibbs,alexgibbs,30,0,0,jasper,222,20,42,6,4,44,260,1000,10000,,3,,ind,0,bennettjjr,1,0,0,5,,0,FALSE,TRUE,22,3.13549421592915,0,FALSE,22,2.4472,1.0922,51542.568,62464.568,2.54863492773853,12.7896330876331,,FALSE,9,1.09861228866811
newbedford,418,ma,alexgibbs,alexgibbs,alexgibbs,30,0,0,parthian,119,20,30,7,5,31,240,180,0,,2,,atl,0,maxfieldj,0,0,0,,,0,TRUE,FALSE,10,2.39789527279837,0,FALSE,10,2.3667,0.5667,23562.252,23562.252,2.98569263283046,19.8002117647059,,TRUE,4,0.693147180559945
newbedford,418,ma,alexgibbs,alexgibbs,alexgibbs,30,0,0,zephyr,361,15,34,6,3,36,40,1960,0,0,8,,atl,0,severancet,3,0,0,,,0,TRUE,TRUE,19,2.99573227355399,0,FALSE,21,2.0227,0.5682,64288.602,64288.602,2.13773723562601,8.4802271468144,,FALSE,64,2.07944154167984
newbedford,418,ma,alexgibbs,alexgibbs,alexgibbs,30,0,0,zephyr,361,15,36,5,3,38,422,1461,0,0,7,,atl,0,perryd,0,0,0,2,,0,TRUE,FALSE,21,3.09104245335832,0,FALSE,22,2.6875,0.625,81746.4375,81746.4375,2.3314570981371,10.2929284185344,,FALSE,49,1.94591014905531
newbedford,418,ma,alexgibbs,alexgibbs,alexgibbs,30,0,0,zephyr,361,15,39,6,3,43,2200,0,0,0,7,,pac,0,gardnera,6,0,0,,,1,FALSE,TRUE,24,3.2188758248682,0,FALSE,45,1.8529,0.9444,128405.97,128405.97,2.06741171638103,7.9043379501385,,TRUE,49,1.94591014905531
newbedford,418,ma,alexgibbs,alexgibbs,alexgibbs,30,0,0,zephyr,361,15,43,6,2,47,2200,0,0,0,7,,pac,0,smithtj,1,0,0,3,,1,FALSE,TRUE,28,3.36729582998647,0,FALSE,44,2.7986,0.8611,193942.98,193942.98,2.50225188506633,12.2099584487535,,TRUE,49,1.94591014905531
newbedford,418,ma,arobeson,arobeson,arobeson,31,0,0,magnolia,396,25,31,1,6,34,3400,0,0,1,5,,pac,0,worthgb,4,0,0,,,1,FALSE,TRUE,6,1.94591014905531,0,FALSE,41,2.6363,0.7636,282347.73,282347.73,2.8559083974428,17.3902272727273,,TRUE,25,1.6094379124341
newbedford,418,ma,arobeson,arobeson,arobeson,31,0,0,milo,397,11,35,3,10,38,2586,0,0,0,4,,pac,0,worths,3,0,0,,,1,FALSE,TRUE,24,3.2188758248682,0,FALSE,43,2.6875,0.625,218921.0625,218921.0625,2.55133010223642,12.8241498740554,,TRUE,16,1.38629436111989
newbedford,418,ma,arobeson,arobeson,arobeson,31,0,0,milo,397,11,38,12,8,42,2693,89,0,,4,,pac,0,gardnerfm,0,0,0,2,,1,FALSE,FALSE,27,3.3322045101752,0,FALSE,44,2.1471,0.6765,184940.91945,184940.91945,2.35966578412623,10.5874123797802,,TRUE,16,1.38629436111989
newbedford,418,ma,arobeson,arobeson,arobeson,31,0,0,milo,397,11,43,5,5,46,369,3250,7000,0,4,,pac,0,gardnerfm,1,0,0,9,,1,FALSE,TRUE,32,3.49650756146648,0,FALSE,36,2.6037,1.0074,132639.10695,139690.90695,2.27973223414796,9.77406289882452,,FALSE,16,1.38629436111989
newbedford,418,ma,arobeson,arobeson,arobeson,31,0,0,pacific,331,7,33,7,3,35,230,2370,21000,1,5,,atl,0,collinsd,7,0,0,,,0,TRUE,TRUE,26,3.29583686600433,0,FALSE,20,2.1538,0.5385,90259.281,101567.781,2.73063099876178,15.3425651057402,,FALSE,25,1.6094379124341
newbedford,418,ma,arobeson,arobeson,arobeson,31,0,0,pacific,331,7,35,7,4,37,52,2533,0,1,5,,atl,0,collinsd,8,0,0,4,,0,TRUE,TRUE,28,3.36729582998647,0,FALSE,21,2.3571,0.5714,83650.4298,83650.4298,2.4877610313766,12.034301510574,,FALSE,25,1.6094379124341
newbedford,418,ma,arobeson,arobeson,arobeson,31,0,0,pacific,332,7,44,8,,,,,,1,7,,pac,1,littlel,3,0,0,,,1,FALSE,TRUE,37,3.63758615972639,0,FALSE,,0,0,,,,,,,49,1.94591014905531
newbedford,418,ma,arobeson,arobeson,arobeson,31,0,0,roscoe,362,21,33,6,1,36,2200,0,0,,6,,pac,0,chasegg,1,0,0,,,1,FALSE,TRUE,12,2.56494935746154,0,FALSE,31,2.0227,0.5682,140173.11,140173.11,2.52500202144399,12.4909205132775,,TRUE,36,1.79175946922806
newbedford,418,ma,arobeson,arobeson,arobeson,31,0,0,roscoe,362,21,36,7,9,39,2481,26,11674,,6,,pac,0,pitmancjr,1,0,0,6,,1,FALSE,TRUE,15,2.77258872223978,0,FALSE,38,2.9167,0.5,228763.48005,234600.48005,2.8364088898962,17.0544111696714,,TRUE,36,1.79175946922806
newbedford,418,ma,arobeson,arobeson,arobeson,31,0,0,roscoe,362,21,39,4,5,43,2447,0,0,1,6,,pac,0,mccleavee,0,0,0,,,1,FALSE,FALSE,18,2.94443897916644,0,FALSE,49,1.8529,0.9444,142822.45845,142822.45845,2.08589307864409,8.05177914364641,,TRUE,36,1.79175946922806
newbedford,418,ma,arobeson,arobeson,arobeson,31,0,0,samuelrobertson,421,25,35,8,6,37,185,3351,0,1,5,,ind,0,mckenzied,4,0,0,,,0,FALSE,TRUE,10,2.39789527279837,0,FALSE,22,2.3571,0.5714,119292.50025,119292.50025,2.55565845444226,12.8797776128266,,FALSE,25,1.6094379124341
newbedford,418,ma,arobeson,arobeson,arobeson,31,0,0,samuelrobertson,421,25,37,11,1,40,306,2441,0,,5,,pac,0,mckenzied,5,0,0,5,,1,FALSE,TRUE,12,2.56494935746154,0,FALSE,26,3.3333,0.6333,109021.1787,109021.1787,2.29856807063362,9.95991035081308,,FALSE,25,1.6094379124341
newbedford,418,ma,bricketson,bricketson,bricketson,40,10,0,brunswick,295,27,43,11,6,46,259,2350,7000,1,4,,ind,0,almyjc,0,0,0,,,0,FALSE,FALSE,16,2.83321334405622,0,FALSE,31,2.6037,1.0074,95267.28645,102319.08645,2.4148889470259,11.1885277692728,,FALSE,16,1.38629436111989
newbedford,418,ma,bricketson,bricketson,bricketson,40,10,0,brunswick,295,27,46,9,9,48,250,2250,22000,1,4,,pac,0,almyjc,1,0,0,3,,1,FALSE,TRUE,19,2.99573227355399,0,FALSE,24,3.0303,0.7575,94738.6125,111403.6125,2.75588584744849,15.7349735169492,,FALSE,16,1.38629436111989
newbedford,418,ma,bricketson,bricketson,bricketson,40,10,0,brunswick,295,27,48,11,5,51,186,1959,30000,,4,,pac,0,johnsontj,0,0,0,2,,1,FALSE,FALSE,21,3.09104245335832,0,FALSE,30,2.8083,0.7599,78162.3297,100959.3297,2.43430030048795,11.4078338644068,,FALSE,16,1.38629436111989
newbedford,418,ma,bricketson,bricketson,bricketson,40,10,0,orozimbo,588,5,43,7,5,45,160,3640,37000,,3,,ind,0,bartlettdh,5,0,0,,,0,FALSE,TRUE,38,3.66356164612965,0,FALSE,22,2.6667,1.0303,128100.168,166221.268,2.55330571826521,12.8495105132962,,FALSE,9,1.09861228866811
newbedford,418,ma,bricketson,bricketson,bricketson,40,10,0,orozimbo,588,5,45,10,4,48,100,3100,11100,0,3,,pac,0,nortonja,1,0,0,5,,1,FALSE,TRUE,40,3.71357206670431,0,FALSE,30,3.0303,0.7575,107195.445,115603.695,1.87999886881663,6.55349744897959,,FALSE,9,1.09861228866811
newbedford,418,ma,bricketson,bricketson,bricketson,40,10,0,orozimbo,588,5,48,11,3,51,96,4799,22590,,3,,np,0,bartlettdh,7,0,0,7,,1,FALSE,TRUE,43,3.78418963391826,0,FALSE,28,2.8083,0.7599,159660.7992,176826.9402,2.37399533620053,10.7402174562682,,FALSE,9,1.09861228866811
newbedford,418,ma,coggeshall,manbcogg,manbcogg,26,4,0,midas,326,10,30,5,5,31,0,2300,0,,4,,atl,0,lucerg,1,0,0,,,0,TRUE,TRUE,20,3.04452243772342,0,FALSE,12,2.3667,0.5667,72450,72450,2.91884791659412,18.5199386503067,,FALSE,16,1.38629436111989
newbedford,418,ma,coggeshall,manbcogg,manbcogg,26,4,0,wmrotch,290,19,30,7,6,31,100,1600,0,,2,,atl,0,russelle,1,0,0,,,0,TRUE,TRUE,11,2.484906649788,0,FALSE,11,2.3667,0.5667,57855.105,57855.105,2.89792077841193,18.1363965517241,,FALSE,4,0.693147180559945
newbedford,418,ma,crtucker,crtucker,crtucker,35,2,0,benj tucker,349,39,49,7,6,51,170,2339,20000,,9,0.25,np,0,wooddd,0,0,0,,,1,FALSE,FALSE,10,2.39789527279837,0,FALSE,23,2.8083,0.7599,88716.9465,103914.9465,2.5607618832776,12.9456766537934,,FALSE,81,2.19722457733622
newbedford,418,ma,crtucker,crtucker,crtucker,35,2,0,brighton,354,24,42,8,7,44,116,2285,24000,0,7,0.0625,ind,0,coxgl,0,0,0,,,0,FALSE,FALSE,18,2.94443897916644,0,FALSE,23,2.4472,1.0922,80919.5688,107132.3688,2.5770293114026,13.1579917464996,,FALSE,49,1.94591014905531
newbedford,418,ma,crtucker,crtucker,crtucker,35,2,0,brighton,354,24,44,10,4,47,160,2500,29382,,7,0.0625,np,0,coxgl,1,0,0,3,,1,FALSE,TRUE,20,3.04452243772342,0,FALSE,30,2.7986,0.8611,92854.944,118155.7842,2.40926494303214,11.1257800564972,,FALSE,49,1.94591014905531
newbedford,418,ma,crtucker,crtucker,crtucker,35,2,0,canton,280,35,41,11,8,42,2500,0,0,1,8,0.25,pac,0,lucastd,2,0,0,,,1,FALSE,TRUE,6,1.94591014905531,0,FALSE,9,2.1471,0.6765,169084.125,169084.125,4.20613747061294,67.096875,,TRUE,64,2.07944154167984
newbedford,418,ma,crtucker,crtucker,crtucker,35,2,0,fabius,432,21,46,8,1,49,200,2400,6000,,7,0.3125,pac,0,smithjs,2,0,0,,,1,FALSE,TRUE,25,3.25809653802148,0,FALSE,29,2.7287,0.5842,92790.81,96296.01,2.03946074567545,7.68646312260536,,FALSE,49,1.94591014905531
newbedford,418,ma,crtucker,crtucker,crtucker,35,2,0,jamesmaury,393,9,45,6,5,48,190,3600,38000,,4,0.25,np,0,wheldena,0,0,0,,,1,FALSE,FALSE,36,3.61091791264422,0,FALSE,35,3.0303,0.7575,131536.3455,160321.3455,2.45577781607456,11.6554958560523,,FALSE,16,1.38629436111989
newbedford,418,ma,crtucker,crtucker,crtucker,35,2,0,lafayette,260,26,40,10,6,44,1800,0,0,1,4,,pac,0,howlandcjr,3,0,0,,,1,FALSE,TRUE,14,2.70805020110221,0,FALSE,44,2.4472,1.0922,138756.24,138756.24,2.49560273863661,12.129041958042,,TRUE,16,1.38629436111989
newbedford,418,ma,crtucker,crtucker,crtucker,35,2,0,marcella,210,26,40,4,10,41,869,5,0,1,6,0.125,atl,0,ellisbf,5,0,0,,,0,TRUE,TRUE,14,2.70805020110221,0,FALSE,18,2.9375,0.625,80567.15625,80567.15625,3.0593670661394,21.3140625,,TRUE,36,1.79175946922806
newbedford,418,ma,crtucker,crtucker,crtucker,35,2,0,marcella,210,26,42,4,8,44,950,0,0,1,6,0.125,ind,0,ellisbf,6,0,0,6,,0,FALSE,TRUE,16,2.83321334405622,0,FALSE,28,2.4472,1.0922,73232.46,73232.46,2.52208200338806,12.4545,,TRUE,36,1.79175946922806
newbedford,418,ma,crtucker,crtucker,crtucker,35,2,0,marcella,210,26,44,11,1,47,800,0,0,0,7,0.125,ind,0,smithh,0,0,0,3,,0,FALSE,FALSE,18,2.94443897916644,0,FALSE,26,2.7986,0.8611,70524.72,70524.72,2.55851449690004,12.9166153846154,,TRUE,49,1.94591014905531
newbedford,418,ma,cwmorgan,cwmorgan,cwmorgan,26,4,0,condor,348,29,30,8,5,31,170,2630,0,1,6,0.25,atl,0,merrille,1,0,0,,,0,TRUE,TRUE,1,0.693147180559945,0,FALSE,9,2.3667,0.5667,95518.6785,95518.6785,3.41765003662104,30.4976623563218,,FALSE,36,1.79175946922806
newbedford,418,ma,cwmorgan,cwmorgan,cwmorgan,26,4,0,condor,348,29,31,7,4,32,150,2550,0,1,6,0.25,atl,0,lucerg,2,0,0,2,,0,TRUE,TRUE,2,1.09861228866811,0,FALSE,9,3.617,0.5532,97415.325,97415.325,3.43731176100558,31.1032327586207,,FALSE,36,1.79175946922806
newbedford,418,ma,cwmorgan,cwmorgan,cwmorgan,26,4,0,condor,348,29,32,7,5,33,70,2100,0,1,7,0.25,atl,0,lucerg,3,0,0,3,,0,TRUE,TRUE,3,1.38629436111989,0,FALSE,10,3.2692,0.5,73358.586,73358.586,3.04832725916691,21.0800534482759,,FALSE,49,1.94591014905531
